cdp id,hETH coll,hUSDT coll,hUSDC coll,hWBTC coll,WOWO coll,EARLY coll,LSULP coll,xwBTC coll,HUG coll,XRD coll,xUSDT coll,xUSDC coll,xETH coll,hETH loan,hUSDT loan,hUSDC loan,hWBTC loan,WOWO loan,EARLY loan,LSULP loan,xwBTC loan,HUG loan,XRD loan,xUSDT loan,xUSDC loan,xETH loan,hETH coll value,hUSDT coll value,hUSDC coll value,hWBTC coll value,WOWO coll value,EARLY coll value,LSULP coll value,xwBTC coll value,HUG coll value,XRD coll value,xUSDT coll value,xUSDC coll value,xETH coll value,hETH loan value,hUSDT loan value,hUSDC loan value,hWBTC loan value,WOWO loan value,EARLY loan value,LSULP loan value,xwBTC loan value,HUG loan value,XRD loan value,xUSDT loan value,xUSDC loan value,xETH loan value,coll total value,loan total value,net value
#11#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162128.24871401148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06276406041166041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06276406041166041,0.0,0.06276406041166041
#12#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899823153456058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005455789034297168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021466373446136014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005455789034297168,0.0,0.0021466373446136014,-0.005455789034297168,-0.003309151689683567
#13#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#14#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#15#,0.0,0.0,0.0,0.0,0.0,0.0,0.249098616870132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.177361344611673e-07,0.0,0.0,0.0,-0.0003166524186623196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007123992268152722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.177361344611673e-07,0.0,0.0,0.0,-9.055969120126846e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0007123992268152722,-1.423333046473852e-06,0.0007109758937687984
#16#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#17#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035418438598406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035418438598406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035418438598406677,0.0,0.0035418438598406677
#18#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232922.4254695484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901703268823244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901703268823244,0.0,0.0901703268823244
#19#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#20#,0.0,0.0,0.0,0.0,2851617.614606616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.24139088517043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.24139088517043,0.0,244.24139088517043
#21#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#22#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#23#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0206562745394556e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01326695630425398,0.0,-0.006754353886955764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06936992435534864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1999898605860596e-05,0.0,-0.006754353886955764,0.0,0.06936992435534864,-0.006786353785561625,0.06258357056978701
#24#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#25#,0.0,0.0,0.32766965932438763,0.0,0.0,0.0,0.4404741679377749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6954354611972843e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013792071241723247,0.0,0.0,0.0,0.32766965932438763,0.0,0.0,0.0,0.0012597157728682531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6954354611972843e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013792071241723247,0.0,0.3289293750972559,-0.013792540785269366,0.3151368343119865
#26#,0.0,0.0,0.043767827740414385,0.0,0.0,0.0,0.14617423038082483,0.0,0.0,0.0,0.0,9.706696872342718,0.0,0.0,0.0,-2.4780747072603586,0.0,0.0,0.0,0.0,0.0,0.0,-0.016716415181739414,-3.1715277053533514e-05,-1.5770456279307303e-06,0.0,0.0,0.0,0.043767827740414385,0.0,0.0,0.0,0.0004180449093296561,0.0,0.0,0.0,0.0,9.706696872342718,0.0,0.0,0.0,-2.4780747072603586,0.0,0.0,0.0,0.0,0.0,0.0,-4.031999341835547e-05,-3.1715277053533514e-05,-1.5770456279307303e-06,0.0,9.750882744992461,-2.4781483195764586,7.272734425416003
#27#,0.0,12.872237677448075,1.3033958522103861,0.01391482627785218,0.0,0.0,163.44051819718123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.958541069287795e-08,0.0,0.0,0.0,0.0,0.0,0.0,-4.3815667013572887e-07,0.0,0.0,0.0,12.872237677448075,1.3033958522103861,945.7350828005013,0.0,0.0,0.4674249108924715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013311420231521425,0.0,0.0,0.0,0.0,0.0,0.0,-4.3815667013572887e-07,0.0,0.0,960.3781412410523,-0.0013315801798222783,960.3768096608725
#28#,0.0,0.0,10.609981021631146,0.0,0.0,0.0,10302.854480529255,0.0,20703.487031347453,61.91625410120149,0.0,0.0,0.0,0.0,0.0,-17.763527842452188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.027316960292445,-0.6987829989500179,0.0,0.0,0.0,10.609981021631146,0.0,0.0,0.0,29.465220072843255,0.0,0.008014858120497414,0.149342004892098,0.0,0.0,0.0,0.0,0.0,-17.763527842452188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.027316960292445,-0.6987829989500179,0.0,40.232557957486996,-38.48962780169465,1.7429301557923438
#29#,0.0,0.0,0.0,0.0,0.0,0.0,340202.990743111,0.0,21547467.80991436,22161.43974901662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.444523290807433e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.9493909313454,0.0,8.341585023380906,53.453392674628084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.444523290807433e-06,0.0,1034.7443686293543,-3.444523290807433e-06,1034.744365184831
#30#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8117621393252354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005961246612145981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001957970280052468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005961246612145981,0.0,0.001957970280052468,-0.005961246612145981,-0.004003276332093513
#31#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4589.980904910207,0.0,0.0,0.0,-2076.836993702186,-0.014553412178914248,0.0,0.0,0.0,0.0,0.0,-0.8312094124182102,0.0,-3.9614790651125006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4589.980904910207,0.0,0.0,0.0,-2076.836993702186,-989.1372121520858,0.0,0.0,0.0,0.0,0.0,-0.002004877102752723,0.0,-3.9614790651125006e-05,0.0,4589.980904910207,-3065.976250346165,1524.0046545640416
#32#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810133064709813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810133064709813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810133064709813,0.0,0.2810133064709813
#33#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#34#,0.0,0.0,0.0,0.0,19685.11696017695,0.0,0.0,0.0,0.0,0.0,0.0,1.5871067079984682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2409692247909372,0.0,0.0,0.0,0.0,0.0,1.6860326298531911,0.0,0.0,0.0,0.0,0.0,0.0,1.5871067079984682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2409692247909372,0.0,3.273139337851659,-1.2409692247909372,2.032170113060722
#35#,0.0,0.0,0.0,3.4149523157592497e-06,0.0,0.0,0.0,0.0,0.0,139.0740348427373,0.0,0.0,8.905373700982469e-06,0.0,0.0,0.0,-3.8685568737583565e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23210064909289316,0.0,0.0,0.0,0.0,0.0,0.33544657204068234,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629303364818605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675472211335755,-0.2629303364818605,0.304616884651715
#36#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.79116552485854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.9032714723777,0.0,-0.17258527088983538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1803962912459588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02871069079137501,0.0,-0.17258527088983538,0.0,0.1803962912459588,-0.2012959616812104,-0.020899670435251594
#37#,0.0,0.0,0.0,0.0,0.0,0.0,1.0833311703926096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01681226899261361,0.0,-0.007964278690658412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030982279141876555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.055119281018403e-05,0.0,-0.007964278690658412,0.0,0.0030982279141876555,-0.008004829883468597,-0.004906601969280941
#38#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.638288644159234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012381641219233587,-0.0016218367872354719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.638288644159234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012381641219233587,-0.0016218367872354719,0.0,2.638288644159234,-0.0028600009091588304,2.6354286432500755
#39#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#40#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#41#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454459726219328,0.1350923031835097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5546068467042664e-06,-2.7650447533211763e-08,0.0,-1.4302006665738644e-06,-0.017020822856558204,-0.27478195746713324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001556815685964102,0.1350923031835097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3025758379587045e-08,-0.0018792903170422707,0.0,-3.449644007776161e-09,-0.017020822856558204,-0.27478195746713324,0.0,0.1366491188694738,-0.2936820871161361,-0.15703296824666227
#42#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#43#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#44#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.97810847369448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762191976385511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762191976385511,0.0,0.3762191976385511
#45#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#46#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#47#,0.0,0.0,0.0,0.0,3.425123063617365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002032725077641151,0.0,-0.00023971762206821424,0.0,0.0,0.0,0.0,0.0,0.0002933622014135949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.902932887270456e-06,0.0,-0.00023971762206821424,0.0,0.0002933622014135949,-0.0002446205549554847,4.874164645811023e-05
#48#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#49#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732874500312322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001198163168330236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380722773807908e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.889969562012529e-06,0.0,0.0,0.0,3.380722773807908e-07,-2.889969562012529e-06,-2.5518972846317383e-06
#50#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
