cdp id,hETH coll,hUSDT coll,hUSDC coll,hWBTC coll,WOWO coll,EARLY coll,LSULP coll,xwBTC coll,HUG coll,XRD coll,xUSDT coll,xUSDC coll,xETH coll,hETH loan,hUSDT loan,hUSDC loan,hWBTC loan,WOWO loan,EARLY loan,LSULP loan,xwBTC loan,HUG loan,XRD loan,xUSDT loan,xUSDC loan,xETH loan,hETH coll value,hUSDT coll value,hUSDC coll value,hWBTC coll value,WOWO coll value,EARLY coll value,LSULP coll value,xwBTC coll value,HUG coll value,XRD coll value,xUSDT coll value,xUSDC coll value,xETH coll value,hETH loan value,hUSDT loan value,hUSDC loan value,hWBTC loan value,WOWO loan value,EARLY loan value,LSULP loan value,xwBTC loan value,HUG loan value,XRD loan value,xUSDT loan value,xUSDC loan value,xETH loan value,coll total value,loan total value,net value
#11#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162128.24871401148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06609482315324106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06609482315324106,0.0,0.06609482315324106
#12#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901558256441622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006315596382382574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002260995797136172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006315596382382574,0.0,0.002260995797136172,-0.006315596382382574,-0.004054600585246402
#13#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#14#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#15#,0.0,0.0,0.0,0.0,0.0,0.0,0.24910809338092937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.196338830463534e-07,0.0,0.0,0.0,-0.00031669121785870115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007502333644572907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.196338830463534e-07,0.0,0.0,0.0,-9.537719736182576e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0007502333644572907,-1.473405856664611e-06,0.0007487599586006262
#16#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#17#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004099939008880172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004099939008880172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004099939008880172,0.0,0.004099939008880172
#18#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232922.4254695484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949554851911708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949554851911708,0.0,0.0949554851911708
#19#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#20#,0.0,0.0,0.0,0.0,2851617.614606616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.68624849813932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.68624849813932,0.0,245.68624849813932
#21#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#22#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#23#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020656336676328e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01327447999267644,0.0,-0.007818809104535841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878509249762778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.371717918139816e-05,0.0,-0.007818809104535841,0.0,0.06878509249762778,-0.00785252628371724,0.060932566213910536
#24#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#25#,0.0,0.0,0.32880803552641624,0.0,0.0,0.0,0.4404909249887006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.712646460025082e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01596563846076413,0.0,0.0,0.0,0.32880803552641624,0.0,0.0,0.0,0.00132661682798812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.712646460025082e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01596563846076413,0.0,0.33013465235440437,-0.01596610972541013,0.31416854262899424
#26#,0.0,0.0,0.043919884093806726,0.0,0.0,0.0,0.14617979131765343,0.0,0.0,0.0,0.0,11.236199767452016,0.0,0.0,0.0,-2.4871580268447318,0.0,0.0,0.0,0.0,0.0,0.0,-0.016725895057641892,-3.1717725076847326e-05,-1.8255807913391302e-06,0.0,0.0,0.0,0.043919884093806726,0.0,0.0,0.0,0.0004402464615559679,0.0,0.0,0.0,0.0,11.236199767452016,0.0,0.0,0.0,-2.4871580268447318,0.0,0.0,0.0,0.0,0.0,0.0,-4.2483773446410406e-05,-3.1717725076847326e-05,-1.8255807913391302e-06,0.0,11.280559898007379,-2.4872340539240465,8.793325844083332
#27#,0.0,13.094192019831315,1.307924055471678,0.013919752456592797,0.0,0.0,163.44673599900963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9630314687401024e-08,0.0,0.0,0.0,0.0,0.0,0.0,-4.381904903587648e-07,0.0,0.0,0.0,13.094192019831315,1.307924055471678,938.0938773071583,0.0,0.0,0.49224893898002536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013229457977280172,0.0,0.0,0.0,0.0,0.0,0.0,-4.381904903587648e-07,0.0,0.0,952.9882423214414,-0.0013233839882183759,952.9869189374532
#28#,0.0,0.0,10.646841773169461,0.0,0.0,0.0,10303.246434177796,0.0,20703.487031347453,61.92832524862695,0.0,0.0,0.0,0.0,0.0,-17.82863960032864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.028862819051593,-0.808907997082718,0.0,0.0,0.0,10.646841773169461,0.0,0.0,0.0,31.03006061439172,0.0,0.008440190558069416,0.15729794613151246,0.0,0.0,0.0,0.0,0.0,-17.82863960032864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.028862819051593,-0.808907997082718,0.0,41.84264052425076,-38.66641041646295,3.1762301077878092
#29#,0.0,0.0,0.0,0.0,0.0,0.0,340215.93315666425,0.0,21547467.80991436,22165.76032703372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.987364375290289e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.6208411373964,0.0,8.784256202067787,56.30103123066565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.987364375290289e-06,0.0,1089.7061285701297,-3.987364375290289e-06,1089.7061245827654
#30#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8119203998757233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006900711758003225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020622778156843373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006900711758003225,0.0,0.0020622778156843373,-0.006900711758003225,-0.0048384339423188875
#31#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5313.233024028065,0.0,0.0,0.0,-2082.448149789981,-0.016479353133806874,0.0,0.0,0.0,0.0,0.0,-0.8316807911195063,0.0,-4.585790010432808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5313.233024028065,0.0,0.0,0.0,-2082.448149789981,-1110.5930457466466,0.0,0.0,0.0,0.0,0.0,-0.0021124692094435463,0.0,-4.585790010432808e-05,0.0,5313.233024028065,-3193.043353863737,2120.189670164328
#32#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32529311364578467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32529311364578467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32529311364578467,0.0,0.32529311364578467
#33#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#34#,0.0,0.0,0.0,0.0,19685.11696017695,0.0,0.0,0.0,0.0,0.0,0.0,1.8371901644673392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4365402872927244,0.0,0.0,0.0,0.0,0.0,1.6960066849145736,0.0,0.0,0.0,0.0,0.0,0.0,1.8371901644673392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4365402872927244,0.0,3.5331968493819126,-1.4365402872927244,2.096656562089188
#35#,0.0,0.0,0.0,3.4161612899255233e-06,0.0,0.0,0.0,0.0,0.0,139.10114861442793,0.0,0.0,8.90537524141857e-06,0.0,0.0,0.0,-3.877426417491469e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2302253578119508,0.0,0.0,0.0,0.0,0.0,0.353316917480647,0.0,0.0,0.0,0.0,0.0,0.0,-0.26131139855400254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835422752925978,-0.26131139855400254,0.3222308767385953
#36#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.80574675555924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.910021815388735,0.0,-0.1997839186288799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1900065967591205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030251455411087386,0.0,-0.1997839186288799,0.0,0.1900065967591205,-0.2300353740399673,-0.040028777280846806
#37#,0.0,0.0,0.0,0.0,0.0,0.0,1.0833723837869769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01682180322719419,0.0,-0.009219412512252424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003262768774058795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2727380197073246e-05,0.0,-0.009219412512252424,0.0,0.003262768774058795,-0.009262139892449497,-0.005999371118390702
#38#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.638404479781683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001238259692730818,-0.0018774308320737404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.638404479781683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001238259692730818,-0.0018774308320737404,0.0,2.638404479781683,-0.0031156905248045583,2.635288789256878
#39#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#40#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#41#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455718082947104,0.1350982344909358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5551649194524e-06,-2.770123275807851e-08,0.0,-1.431011733102624e-06,-0.017022136651519,-0.3180863346463671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016397523930685644,0.1350982344909358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3718689974286565e-08,-0.001866869179265185,0.0,-3.634769802080665e-09,-0.017022136651519,-0.3180863346463671,0.0,0.13673798688400438,-0.33697535783061106,-0.20023737094660668
#42#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#43#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#44#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0085178511651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39626163534195935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39626163534195935,0.0,0.39626163534195935
#45#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#46#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#47#,0.0,0.0,0.0,0.0,3.425123063617365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020338778356499936,0.0,-0.0002774960206873908,0.0,0.0,0.0,0.0,0.0,0.0002950976427674686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.166049702550984e-06,0.0,-0.0002774960206873908,0.0,0.0002950976427674686,-0.00028266207038994174,1.243557237752687e-05
#48#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#49#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732874500312322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011988426464374258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560130947542324e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.045060321951062e-06,0.0,0.0,0.0,3.560130947542324e-07,-3.045060321951062e-06,-2.6890472271968296e-06
#50#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
