cdp id,hETH coll,hUSDT coll,hUSDC coll,hWBTC coll,WOWO coll,EARLY coll,LSULP coll,xwBTC coll,HUG coll,XRD coll,xUSDT coll,xUSDC coll,xETH coll,hETH loan,hUSDT loan,hUSDC loan,hWBTC loan,WOWO loan,EARLY loan,LSULP loan,xwBTC loan,HUG loan,XRD loan,xUSDT loan,xUSDC loan,xETH loan,hETH coll value,hUSDT coll value,hUSDC coll value,hWBTC coll value,WOWO coll value,EARLY coll value,LSULP coll value,xwBTC coll value,HUG coll value,XRD coll value,xUSDT coll value,xUSDC coll value,xETH coll value,hETH loan value,hUSDT loan value,hUSDC loan value,hWBTC loan value,WOWO loan value,EARLY loan value,LSULP loan value,xwBTC loan value,HUG loan value,XRD loan value,xUSDT loan value,xUSDC loan value,xETH loan value,coll total value,loan total value,net value
#1#,0.0,0.0,0.0,0.0,0.0,0.0,0.7647367877782423,0.0,0.0,0.0,0.0,2.6816670919730396e-07,0.0,0.0,0.0,-2.9200255732368044e-07,0.0,0.0,0.0,0.0,-1.7076238702009578e-08,0.0,-1.409135643154518e-09,0.0,-0.00011954625357285596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013378231185924155,0.0,0.0,0.0,0.0,2.6816670919730396e-07,0.0,0.0,0.0,-2.9200255732368044e-07,0.0,0.0,0.0,0.0,-0.00149410258147103,0.0,-2.101021243943386e-12,0.0,-0.00011954625357285596,0.0,0.0013380912853016129,-0.0016139408397022308,-0.00027584955440061796
#2#,0.0,0.0,0.0,0.0,320.61607141226034,657.3452449592969,0.0,0.0,0.0,3060.0331269164003,0.0,2.8282563231237116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09041286825787978,-4.880943614923152e-05,0.0,0.0,0.0,0.0,0.0,0.013036111598711797,0.030961414605801908,0.0,0.0,0.0,4.562509392232353,0.0,2.8282563231237116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09041286825787978,-4.880943614923152e-05,0.0,4.6065352010000975,-0.090461677694029,4.516073523306068
#3#,0.0,0.0,0.0,0.0,475.0,0.0,18.001551588646684,5.483261757725379e-06,1.0,10.20340787514981,0.285618663925878,0.7732279359719836,0.0004018279691772046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.082155078946632e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.019313295749999997,0.0,0.031491739734128096,0.47976347075393977,2.428839e-07,0.015213281141848367,0.285618663925878,0.7732279359719836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.082155078946632e-06,0.0,0.0,1.604628630161678,-4.082155078946632e-06,1.604624548006599
#4#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009784190521127292,4.177269568564395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0837535097470814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4588228067000791e-06,4.177269568564395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0837535097470814e-05,0.0,0.0,4.177271027387201,-1.0837535097470814e-05,4.177260189852103
#5#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.808716662616614e-05,0.0,10.181955069077453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002662981400101222,0.0,0.0,-0.07212722967691942,0.0,-1.1866503873642873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5825547311230326,0.0,0.015181295007994483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.658593830417497e-06,0.0,0.0,-0.00010754169944828685,0.0,-1.1866503873642873,0.0,1.5977360261310272,-1.186762587657566,0.41097343847346113
#6#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0149869819192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1806709031262911e-06,-5.932071584739586e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322917966177722e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1806709031262911e-06,-5.932071584739586e-07,0.0,7.322917966177722e-07,-1.7738780616002497e-06,-1.0415862649824774e-06
#7#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#8#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#9#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5990430948843963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.704700786848249e-08,0.0,0.0,-7.695250872409029e-08,-2.447707216963216e-06,-1.0518744012298755e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023841732544726347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008491225000460744,0.0,0.0,-7.695250872409029e-08,-2.447707216963216e-06,0.0,0.0023841732544726347,-0.008493749660186432,-0.006109576405713797
#10#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#11#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162128.24871401148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03937834134782909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03937834134782909,0.0,0.03937834134782909
#12#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874114919504642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015289500908473703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013033053449814213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015289500908473703,0.0,0.0013033053449814213,-0.0015289500908473703,-0.00022564474586594897
#13#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#14#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#15#,0.0,0.0,200.85184814029358,0.0,0.0,0.0,190007.519933827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.2981354112367,0.0,0.0,0.0,-100123.72405516161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.85184814029358,0.0,0.0,0.0,332.39731229929356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.2981354112367,0.0,0.0,0.0,-175.15547166197638,0.0,0.0,0.0,0.0,0.0,0.0,533.2491604395872,-351.4536070732131,181.79555336637407
#16#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#17#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100748305763726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100748305763726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100748305763726,0.0,0.00100748305763726
#18#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232922.4254695484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05657310709550324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05657310709550324,0.0,0.05657310709550324
#19#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#20#,0.0,0.0,0.0,0.0,2851617.614606616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.94554601433072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.94554601433072,0.0,115.94554601433072
#21#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#22#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#23#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0167340895897637e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012645128304823847,0.0,-0.001892864611178403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08896016590274596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8853886302492356e-05,0.0,-0.001892864611178403,0.0,0.08896016590274596,-0.0019117184974808954,0.08704844740526506
#24#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#25#,0.17768722193897774,0.0,0.2841977681719914,0.0,429905.244255214,529052.49708639,1503610.469672479,0.0,0.0,759187.8055716719,0.0,0.0,0.0,0.0,0.0,-99.22576354396713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038651400274905792,0.0,527.1695575374367,0.0,0.2841977681719914,0.0,17.47976237216197,24.91873765899196,2630.4015706234786,0.0,0.0,1131.9490181073627,0.0,0.0,0.0,0.0,0.0,-99.22576354396713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038651400274905792,0.0,4332.202844067604,-99.22962868399462,4232.973215383609
#26#,0.0,0.0,366.4433512964357,0.0018575108569972537,0.0,0.0,0.14615280993206384,0.0,0.0,0.0,0.0,117.07392686798853,0.0,0.0,0.0,-367.7607929201405,-0.0007016906707663638,0.0,0.0,0.0,0.0,0.0,-0.015932909547762806,-3.1563378565081825e-05,-4.419569820125494e-07,0.0,0.0,0.0,366.4433512964357,162.5247699438317,0.0,0.0,0.00025567830801289613,0.0,0.0,0.0,0.0,117.07392686798853,0.0,0.0,0.0,-367.7607929201405,-61.39512692937377,0.0,0.0,0.0,0.0,0.0,-2.3755968135714343e-05,-3.1563378565081825e-05,-4.419569820125494e-07,0.0,646.0423037865639,-429.15597561081796,216.88632817574597
#27#,0.0,0.0,1002.9827914795867,0.013939654898328073,0.0,0.0,163.41656753750345,0.0,0.0,373516.2417186653,0.0,0.0,0.0,0.0,0.0,0.0,-1.8547373877145356e-08,0.0,0.0,0.0,0.0,0.0,0.0,-4.360581440599106e-07,0.0,0.0,0.0,0.0,1002.9827914795867,1219.664044984113,0.0,0.0,0.2858793581094034,0.0,0.0,556.9127164025299,0.0,0.0,0.0,0.0,0.0,0.0,-0.00162282102475471,0.0,0.0,0.0,0.0,0.0,0.0,-4.360581440599106e-07,0.0,0.0,2779.8454322243388,-0.0016232570828987698,2779.843808967256
#28#,0.0,0.0,9.202356217270719,0.0,0.0,0.0,10301.344694803569,0.0,20703.487031347453,60.81235608449545,0.0,0.0,0.0,0.0,0.0,-15.284398314567202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.931397281934398,-0.19582948002769737,0.0,0.0,0.0,9.202356217270719,0.0,0.0,0.0,18.02107248604582,0.0,0.005028543673773091,0.09067122292198271,0.0,0.0,0.0,0.0,0.0,-15.284398314567202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.931397281934398,-0.19582948002769737,0.0,27.319128469912297,-35.4116250765293,-8.092496606617
#29#,0.0,0.0,0.0,0.0,0.0,0.0,520162.8468017303,0.0,21547467.80991436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192776.66449156005,0.0,-9.653056900291883e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.9678386153329,0.0,5.233533016796458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.43000675691604,0.0,-9.653056900291883e-07,0.0,915.2013716321294,-287.4300077222217,627.7713639099077
#30#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972893223138332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016706013542509212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011887583795699252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016706013542509212,0.0,0.0011887583795699252,-0.0016706013542509212,-0.000481842974680996
#31#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.2662828027446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2497413816525095e-09,0.0,-1.1101792496773076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.2662828027446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.318364400043891e-12,0.0,-1.1101792496773076e-05,0.0,1329.2662828027446,-1.1101801815137476e-05,1329.2662717009428
#32#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07993467709016308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07993467709016308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07993467709016308,0.0,0.07993467709016308
#33#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#34#,0.0,0.0,0.0,0.0,27890.55608093879,0.0,0.0,0.0,0.0,0.0,0.0,0.4514549997816205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5771599873921369,0.0,0.0,0.0,0.0,0.0,1.1340180173118564,0.0,0.0,0.0,0.0,0.0,0.0,0.4514549997816205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5771599873921369,0.0,1.5854730170934768,-0.5771599873921369,1.0083130297013398
#35#,0.0,0.0,0.0,3.4081506048516643e-06,0.0,0.0,0.0,0.0,0.0,136.59449932388515,0.0,0.0,8.905328566100917e-06,0.0,0.0,0.0,-3.66352137454481e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29819954532210124,0.0,0.0,0.0,0.0,0.0,0.20366239849191273,0.0,0.0,0.0,0.0,0.0,0.0,-0.32054346618717267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5018619438140139,-0.32054346618717267,0.18131847762684128
#36#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.45772214252669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.345359972814755,0.0,-0.04836592176624089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10952546371450729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0169159317194668,0.0,-0.04836592176624089,0.0,0.10952546371450729,-0.0652818534857077,0.04424361022879959
#37#,0.0,0.0,0.0,0.0,0.0,0.0,1.0831724184719318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01602427064892373,0.0,-0.0022319383229569157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018948913221023382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.389218753754528e-05,0.0,-0.0022319383229569157,0.0,0.0018948913221023382,-0.002255830510494461,-0.00036093918839212266
#38#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6314053954586982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001232234006343482,-0.00045450941882006356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6314053954586982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001232234006343482,-0.00045450941882006356,0.0,2.6314053954586982,-0.0016867434251635455,2.6297186520335347
#39#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#40#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#41#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339383880722657,0.1347398497389638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.548739557626593e-06,-2.571139371011795e-08,0.0,-1.3631665406685801e-06,-0.016939302608138144,-0.07700589157526208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000945202136615748,0.1347398497389638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.957520859338252e-09,-0.00224964410406048,0.0,-2.032481312136853e-09,-0.016939302608138144,-0.07700589157526208,0.0,0.13568505187557955,-0.09619484827746287,0.03949020359811668
#42#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#43#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#44#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.19719210378233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22841701342673945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22841701342673945,0.0,0.22841701342673945
#45#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#46#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#47#,0.0,0.0,0.0,0.0,3.425123063617365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019374503711121363,0.0,-6.717933514929752e-05,0.0,0.0,0.0,0.0,0.0,0.0001392640309637647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.888738503328195e-06,0.0,-6.717933514929752e-05,0.0,0.0001392640309637647,-7.006807365262571e-05,6.919595731113899e-05
#48#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#49#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732874500312322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011420047406647464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1210746168464078e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7027290683311367e-06,0.0,0.0,0.0,2.1210746168464078e-07,-1.7027290683311367e-06,-1.490621606646496e-06
#50#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#51#,0.0,0.0,0.0,0.0,0.0,0.0,615.629971223791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271142697476537,0.0,0.0,0.0,0.0,0.0,0.0,-0.0082354806946932,-0.11105500266612897,-0.2594122148366816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769771000481791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271142697476537,0.0,0.0,0.0,0.0,0.0,0.0,-1.227910171578756e-05,-0.11105500266612897,-0.2594122148366816,0.0,1.0769771000481791,-0.6416221940810634,0.4353549059671158
#52#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
